Gene_ID	pol.CT_1	pol.CT_2	pol.CT_3	pol.CT_4	pol.LTMH_1	pol.LTMH_2	pol.LTMH_3	pol.LTMH_4
Solyc01g057510.2	0.972099512732253	3.96630022239344	2.53474645557385	1.03640255619063	5.13925482163013	5.67140714246651	5.42303442737356	5.49007917472614
Solyc01g060270.1	1.5476406441332	0.982124795340574	1.7644205001253	0	4.07626782484745	3.63808399379793	3.77279344953813	3.90519735414208
Solyc01g060490.3	3.94723596988129	3.6672644060423	3.94338224617056	2.64513294951303	4.83598682276347	5.01022089957771	4.42389138680782	4.85622933056424
Solyc01g066020.2	5.94454642559326	5.5794783924719	5.11116701657018	4.97645963555478	4.60793960456638	3.86115359894947	3.87214973358392	4.90513684446225
Solyc01g066360.3	3.40829517847894	2.55504625256331	2.80600179676547	3.52494968500136	0.875928773290022	1.02921755373687	1.97214958240244	0
Solyc01g067025.1	0	2.29322048352808	0	1.03640255619063	2.11794653901589	2.04360739194076	4.54927947766415	4.80560549311549
Solyc01g067165.1	4.46970712109152	3.96630022239344	3.69898245370211	3.65101424025012	5.55260466283227	5.86419699871898	5.54849387318873	5.45765861387885
Solyc01g067295.1	3.75510261809764	4.42511177224824	4.83641970317175	4.59241803394818	5.97278448947866	6.75774944084161	5.38988749850996	6.26499585382137
Solyc01g067340.2	6.07375252469244	5.5794783924719	5.54071317747707	4.6539459191088	4.27606196603202	4.5789492946721	4.28655919387769	4.16821159036458
Solyc01g068410.3	8.34469824007775	8.27247926982679	9.12822222333998	9.15126426917848	7.7856469846522	6.85175998945498	6.57784023310265	6.62756069401925
Solyc01g068630.3	0.972099512732253	1.97310344742273	0	1.03640255619063	6.02922239765349	2.85708571990713	1.560233257141	3.80567032462396
Solyc01g073640.3	13.3091565086089	13.4983312855892	13.6360651072391	13.191166651664	12.5232134905025	12.6919765703528	12.1150384730752	12.1520547902362
Solyc01g074030.3	2.95081424712993	1.97310344742273	3.94338224617056	2.64513294951303	4.95730219076722	5.58018371213071	4.9181585511843	5.2836345035833
Solyc01g079170.3	3.27131209595394	3.42676469713587	3.40456260442132	2.86920818755249	4.33695106074804	5.10052971584448	4.8708933820946	4.69869527634153
Solyc01g079270.1	0	0	0	1.03640255619063	2.58763740846422	4.30279478118841	2.77548161884267	0
Solyc01g080220.3	5.37124935490724	5.48837896169935	5.11116701657018	5.31798952407497	7.28859096383818	7.21732982416225	7.27586563321257	7.49804165354395
Solyc01g080410.3	6.71236023680963	6.48798317956228	6.71816727409771	7.14820505200643	8.12040793401933	7.44983493951593	7.18216712571458	8.26497817148956
Solyc01g080480.3	7.39518824823348	7.64368311374519	7.686329413536	6.71506370656087	6.47077862137499	6.03423459546976	6.37258020591583	6.50600032619785
Solyc01g080610.3	3.53339221607955	4.87212964922203	2.53474645557385	2.64513294951303	4.21248936729991	5.05608182839405	5.28561662247717	5.32015921592459
Solyc01g080820.1	0.972099512732253	0.982124795340574	0	1.03640255619063	2.77532959137479	3.86115359894947	3.42560378008731	2.32047686676436
Solyc01g081000.3	4.9897832648155	4.91939622764855	5.50307641606736	5.15730738557913	5.74461635967111	6.01113645442359	6.30306119158357	6.55279390099924
Solyc01g081140.1	5.43677835369115	4.82326188297769	6.82879185852932	7.04863225008024	5.26991256729536	3.51212201100175	4.05242646552453	4.75314047444029
Solyc01g081600.3	4.26844734307243	3.28959153123017	4.77458286817677	3.87424489219409	5.57805087611914	4.69944110617416	5.57822517938323	4.80560549311549
Solyc01g087000.3	2.53815734489601	1.97310344742273	0	2.37973929773587	3.34866877955461	4.05430635623781	3.42560378008731	3.32029536056294
Solyc01g087010.3	0	0	0	0	2.11794653901589	2.04360739194076	2.29220172655224	0.999093153509142
Solyc01g087070.3	6.30190143728679	6.79723484616096	7.67790903540351	8.94827684297721	6.21910356683144	5.51599728773418	5.17321834087253	6.338058151749
Solyc01g087140.3	2.7591899061098	3.13799210577943	3.03423776552297	3.97411572166815	4.21248936729991	5.72916806253316	4.28655919387769	5.24616102309396
Solyc01g087150.3	6.03195648052816	6.2682671078524	5.61316331156691	5.56220259542269	6.80838708462762	7.81248004828148	6.17270861331327	7.00942706489445
Solyc01g087750.3	6.0105954355984	6.5190016531066	5.29858504662759	5.90356800136593	3.92583005198717	3.75392588815393	3.87214973358392	4.58322387723278
Solyc01g089950.3	4.64629706088705	5.05255915716164	4.57137726844865	4.15523981915555	5.91404853904769	6.05696874576555	5.51813694358898	5.2836345035833
Solyc01g090030.2	0.972099512732253	4.60933786507621	1.13664259087102	1.03640255619063	4.9955749149695	4.5147066850918	4.96392422817937	4.85622933056424
Solyc01g090080.2	0	1.56107933641882	1.13664259087102	1.63329794861617	3.46234945406251	3.63808399379793	3.55084940440049	3.6987650945271
Solyc01g090090.2	0.972099512732253	2.55504625256331	1.13664259087102	0	4.07626782484745	4.96285412714604	3.96510215385853	3.99829919496237
Solyc01g090110.2	2.27702459240898	4.9651632259676	3.03423776552297	1.03640255619063	5.62763517713564	6.05696874576555	5.9856936491175	5.7261404437096
Solyc01g090140.2	3.64850223239228	3.13799210577943	2.53474645557385	2.37973929773587	4.70352571031026	4.22462609591913	4.48794722621991	4.39058960466318
Solyc01g090610.3	6.31938042462819	6.093828640822	5.29858504662759	6.35641177685263	8.17145239917672	8.13446066141384	5.38988749850996	7.9110826056454
